,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.0, 0","0.0, 0","0.0, 0","0.0, 0","0.0, 0",0,"0.0, 0","0.0, 0","0.0, 0","0.0, 0","0.0, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.43, 0","0.435, 0","0.44, 0","0.445, 0","0.45, 1",0.225,"0.0, 0","0.0, 0","0.0, 0","0.0, 0","0.0, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.43, 0","0.435, 0","0.44, 0","0.445, 0","0.45, 1",0.47478,"0.6, 45","0.61, 0","0.62, 0","0.63, 0","0.64, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.51, 0","0.52, 0","0.53, 0","0.54, 0","0.55, 4",0.56036,"0.6, 45","0.61, 0","0.62, 0","0.63, 0","0.64, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.51, 0","0.52, 0","0.53, 0","0.54, 0","0.55, 6",0.56162,"0.6, 45","0.61, 0","0.62, 0","0.63, 0","0.64, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.51, 5","0.52, 0","0.53, 0","0.54, 0","0.55, 6",0.56195,"0.6, 45","0.61, 0","0.62, 0","0.63, 0","0.64, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.52, 0","0.53, 0","0.54, 0","0.55, 6","0.56, 2",0.56948,"0.6, 45","0.61, 0","0.62, 0","0.63, 0","0.64, 0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.52, 0","0.53, 0","0.54, 0","0.55, 6","0.56, 2",0.56956,"0.6, 42","0.61, 0","0.62, 0","0.63, 0","0.64, 0"
,price,lots,type,time,,,,,,,
0,0.6,3,BUY,16:15:00,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
