,BookList
0,"[(1.08, 50000, 1), (1.09, 50000, 1), (1.1, 40000, 1)],1.10286,[(1.11, 100000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09455,[(1.1, 60000, 1), (1.11, 0, 0), (1.12, 340000, 2)]"
,price,volume,type,time
0,1.1,40000,NEUTRAL,2018-11-16 14:04:51
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09385,[(1.1, 80000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09385,[(1.1, 80000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09417,[(1.1, 70000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09417,[(1.1, 70000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09417,[(1.1, 70000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09417,[(1.1, 70000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09417,[(1.1, 70000, 2), (1.11, 0, 0), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09455,[(1.1, 60000, 1), (1.11, 10000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.09455,[(1.1, 60000, 1), (1.11, 10000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.10667,[(1.11, 10000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,price,volume,type,time
0,1.1,60000,BUY,2018-11-16 14:06:00
,BookList
0,"[(1.07, 140000, 3), (1.08, 50000, 1), (1.09, 50000, 1)],1.10667,[(1.11, 10000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.08, 50000, 1), (1.09, 50000, 1), (1.1, 30000, 1)],1.1075,[(1.11, 10000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.08, 50000, 1), (1.09, 50000, 1), (1.1, 30000, 1)],1.10162,[(1.12, 340000, 2), (1.13, 0, 0), (1.14, 110000, 3)]"
,BookList
0,"[(1.08, 50000, 1), (1.09, 50000, 1), (1.1, 30000, 1)],1.10162,[(1.12, 340000, 2), (1.13, 0, 0), (1.14, 110000, 3)]"
,BookList
0,"[(1.08, 50000, 1), (1.09, 50000, 1), (1.1, 30000, 1)],1.105,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.08, 60000, 2), (1.09, 50000, 1), (1.1, 30000, 1)],1.105,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 60000, 2), (1.09, 50000, 1)],1.09625,[(1.1, 30000, 1), (1.11, 30000, 1), (1.12, 340000, 2)]"
,price,volume,type,time
0,1.1,30000,SELL,2018-11-16 14:06:25
,BookList
0,"[(1.07, 140000, 3), (1.08, 60000, 2), (1.09, 50000, 1)],1.09625,[(1.1, 30000, 1), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 60000, 2), (1.09, 50000, 1)],1.09263,[(1.1, 140000, 2), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 50000, 1)],1.09263,[(1.1, 140000, 2), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 50000, 1)],1.1025,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,price,volume,type,time
0,1.1,140000,BUY,2018-11-16 14:06:44
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.087,[(1.09, 30000, 1), (1.1, 0, 0), (1.11, 30000, 1)]"
,price,volume,type,time
0,1.09,50000,SELL,2018-11-16 14:06:53
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.101,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,price,volume,type,time
0,1.09,10000,BUY,2018-11-16 14:06:54
1,1.09,20000,BUY,2018-11-16 14:06:54
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.101,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.101,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.101,[(1.11, 30000, 1), (1.12, 340000, 2), (1.13, 0, 0)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08824,[(1.1, 100000, 1), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 30000, 1), (1.12, 340000, 2)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 70000, 2), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08737,[(1.1, 120000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08583,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 50000, 1)],1.09227,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 50000, 1)],1.09227,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 70000, 2)],1.09292,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 70000, 2)],1.09292,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 70000, 2)],1.09292,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 70000, 2)],1.09292,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 70000, 2)],1.09292,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 60000, 2)],1.09261,[(1.1, 170000, 3), (1.11, 120000, 3), (1.12, 300000, 1)]"
,price,volume,type,time
0,1.09,10000,SELL,2018-11-16 14:10:20
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 40000, 2)],1.09211,[(1.1, 150000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,price,volume,type,time
0,1.09,20000,SELL,2018-11-16 14:10:27
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 40000, 2)],1.09211,[(1.1, 150000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 40000, 2)],1.09286,[(1.1, 100000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,price,volume,type,time
0,1.1,50000,BUY,2018-11-16 14:10:56
,BookList
0,"[(1.07, 140000, 3), (1.08, 70000, 3), (1.09, 40000, 2)],1.09286,[(1.1, 100000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 70000, 3)],1.08824,[(1.1, 100000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,price,volume,type,time
0,1.09,40000,SELL,2018-11-16 14:11:06
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 570000, 4)],1.09701,[(1.1, 100000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
0,"[(1.06, 90000, 2), (1.07, 140000, 3), (1.08, 570000, 4)],1.09701,[(1.1, 100000, 2), (1.11, 120000, 3), (1.12, 300000, 1)]"
,BookList
