,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.0,0","0.0,0","0.0,0","0.0,0","0.0,0",-1.0,"0.0,0","0.0,0","0.0,0","0.0,0","0.0,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.56,0","6.57,0","6.58,0","6.59,0","6.6,2",0.0,"0.0,0","0.0,0","0.0,0","0.0,0","0.0,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.56,0","6.57,0","6.58,0","6.59,0","6.6,2",6.86667,"7.0,1","7.01,0","7.02,0","7.03,0","7.04,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.56,0","6.57,0","6.58,0","6.59,0","6.6,3",6.9,"7.0,1","7.01,0","7.02,0","7.03,0","7.04,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.66,0","6.67,0","6.68,0","6.69,0","6.7,3",6.925,"7.0,1","7.01,0","7.02,0","7.03,0","7.04,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.78,0","6.79,0","6.8,0","6.81,0","6.82,4",6.964,"7.0,1","7.01,0","7.02,0","7.03,0","7.04,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.89,0","6.9,0","6.91,0","6.92,0","6.93,50",6.99863,"7.0,1","7.01,0","7.02,0","7.03,0","7.04,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.89,0","6.9,0","6.91,0","6.92,0","6.93,50",6.98738,"7.0,11","7.01,0","7.02,0","7.03,0","7.04,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.89,0","6.9,0","6.91,0","6.92,0","6.93,50",6.98833,"7.0,10","7.01,0","7.02,0","7.03,0","7.04,0"
,price,lots,type,time
0,7.0,1,BUY,16:15:00
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.89,0","6.9,0","6.91,0","6.92,0","6.93,47",6.98772,"7.0,10","7.01,0","7.02,0","7.03,0","7.04,0"
,price,lots,type,time
0,6.93,3,SELL,16:15:00
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.96,0","6.97,0","6.98,0","6.99,0","7.0,26",7.08966,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,price,lots,type,time
0,7.0,10,BUY,16:15:00
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.96,0","6.97,0","6.98,0","6.99,0","7.0,25",7.08929,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,price,lots,type,time
0,7.0,1,SELL,16:15:00
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.89,0","6.9,0","6.91,0","6.92,0","6.93,47",7.0898,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.96,0","6.97,0","6.98,0","6.99,0","7.0,8",7.07273,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.96,0","6.97,0","6.98,0","6.99,0","7.0,18",7.08571,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"6.96,0","6.97,0","6.98,0","6.99,0","7.0,17",7.085,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,price,lots,type,time
0,7.0,1,SELL,16:15:00
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"7.03,0","7.04,0","7.05,0","7.06,0","7.07,10",7.09308,"7.1,3","7.11,0","7.12,0","7.13,0","7.14,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"7.03,0","7.04,0","7.05,0","7.06,0","7.07,10",7.19813,"7.48,22","7.49,0","7.5,0","7.51,0","7.52,0"
,price,lots,type,time
0,7.1,3,BUY,16:15:00
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"7.03,0","7.04,0","7.05,0","7.06,0","7.07,10",7.27909,"7.3,1","7.31,0","7.32,0","7.33,0","7.34,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"7.06,0","7.07,10","7.08,0","7.09,0","7.1,1",7.2,"7.3,1","7.31,0","7.32,0","7.33,0","7.34,0"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
