,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 66","1.09, 8",1.09337,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 66","1.09, 6",1.0932,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.09,2,SELL,9:49:06,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 66","1.09, 5",1.09311,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.09,1,SELL,9:49:06,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 5",1.09311,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 5",1.09311,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 15",1.09391,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 35",1.09504,"1.1, 66","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 35",1.09584,"1.1, 41","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,25,BUY,9:49:12,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 35",1.09588,"1.1, 40","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,1,BUY,9:49:12,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09583,"1.1, 40","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.09,1,SELL,9:49:12,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09588,"1.1, 39","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,1,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09602,"1.1, 36","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,3,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09672,"1.1, 24","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,12,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09747,"1.1, 15","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,9,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09815,"1.1, 9","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,1,NEUTRAL,9:49:13,,,,,,,
1,1.1,5,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09828,"1.1, 8","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,1,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.05, 14","1.06, 10","1.07, 21","1.08, 67","1.09, 34",1.09857,"1.1, 6","1.11, 2","1.12, 8","1.13, 3","1.14, 2"
,price,lots,type,time,,,,,,,
0,1.1,2,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 9",1.10831,"1.11, 2","1.12, 8","1.13, 3","1.14, 2","1.15, 3"
,price,lots,type,time,,,,,,,
0,1.1,6,BUY,9:49:13,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 11",1.1085,"1.11, 2","1.12, 8","1.13, 3","1.14, 2","1.15, 3"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 15",1.10876,"1.11, 2","1.12, 8","1.13, 3","1.14, 2","1.15, 3"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 18",1.11596,"1.12, 6","1.13, 3","1.14, 2","1.15, 3","1.16, 5"
,price,lots,type,time,,,,,,,
0,1.11,2,BUY,9:49:14,,,,,,,
1,1.12,2,BUY,9:49:14,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 18",1.11806,"1.12, 2","1.13, 3","1.14, 2","1.15, 3","1.16, 5"
,price,lots,type,time,,,,,,,
0,1.12,4,BUY,9:49:14,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 22",1.11829,"1.12, 2","1.13, 3","1.14, 2","1.15, 3","1.16, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 24",1.11838,"1.12, 2","1.13, 3","1.14, 2","1.15, 3","1.16, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.06, 10","1.07, 21","1.08, 67","1.09, 34","1.1, 23",1.11834,"1.12, 2","1.13, 3","1.14, 2","1.15, 3","1.16, 5"
,price,lots,type,time,,,,,,,
0,1.1,1,SELL,9:49:14,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 67","1.09, 34","1.1, 23","1.11, 0","1.12, 1",1.12353,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,price,lots,type,time,,,,,,,
0,1.12,2,BUY,9:49:15,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 67","1.09, 34","1.1, 23","1.11, 0","1.12, 5",1.12615,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 67","1.09, 34","1.1, 24","1.11, 0","1.12, 5",1.12615,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 67","1.09, 34","1.1, 20","1.11, 0","1.12, 5",1.12614,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 67","1.09, 34","1.1, 12","1.11, 0","1.12, 5",1.12608,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 67","1.09, 34","1.1, 12","1.11, 0","1.12, 4",1.12571,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,price,lots,type,time,,,,,,,
0,1.12,1,SELL,9:49:17,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 68","1.09, 34","1.1, 12","1.11, 0","1.12, 4",1.12571,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 68","1.09, 34","1.1, 10","1.11, 0","1.12, 4",1.12568,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 68","1.09, 34","1.1, 10","1.11, 4","1.12, 4",1.12622,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 68","1.09, 34","1.1, 10","1.11, 5","1.12, 4",1.12629,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 68","1.09, 34","1.1, 10","1.11, 5","1.12, 4",1.12629,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.07, 21","1.08, 68","1.09, 34","1.1, 10","1.11, 9",1.12571,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.07, 21","1.08, 68","1.09, 34","1.1, 9","1.11, 9",1.12566,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.08, 68","1.09, 34","1.1, 9","1.11, 5","1.12, 4",1.12628,"1.13, 3","1.14, 2","1.15, 3","1.16, 5","1.17, 5"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.09, 34","1.1, 9","1.11, 5","1.12, 4","1.13, 32",1.13834,"1.14, 2","1.15, 3","1.16, 5","1.17, 5","1.18, 4"
,price,lots,type,time,,,,,,,
0,1.13,3,BUY,9:49:20,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.09, 32","1.1, 9","1.11, 5","1.12, 4","1.13, 32",1.13834,"1.14, 2","1.15, 3","1.16, 5","1.17, 5","1.18, 4"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.09, 34","1.1, 9","1.11, 5","1.12, 4","1.13, 32",1.13834,"1.14, 2","1.15, 3","1.16, 5","1.17, 5","1.18, 4"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.09, 34","1.1, 9","1.11, 5","1.12, 4","1.13, 32",1.15312,"1.16, 5","1.17, 5","1.18, 4","1.19, 2","1.2, 6"
,price,lots,type,time,,,,,,,
0,1.14,2,BUY,9:49:22,,,,,,,
1,1.15,3,BUY,9:49:22,,,,,,,
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.1, 9","1.11, 5","1.12, 4","1.13, 32","1.14, 1",1.14671,"1.16, 5","1.17, 5","1.18, 4","1.19, 2","1.2, 6"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.1, 9","1.11, 5","1.12, 0","1.13, 36","1.14, 1",1.14627,"1.16, 5","1.17, 5","1.18, 4","1.19, 2","1.2, 6"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
