,BookList
0,"[(0.062, 2692000, 10), (0.063, 1904000, 7), (0.064, 840000, 7)],0.06535,[(0.067, 1020000, 4), (0.068, 1528000, 5), (0.069, 8420000, 6)]"
,BookList
0,"[(0.062, 2692000, 10), (0.063, 1904000, 7), (0.064, 244000, 1)],0.06492,[(0.066, 284000, 1), (0.067, 1020000, 4), (0.068, 1528000, 5)]"
,price,volume,type,time
0,0.064,840000,SELL,2018-11-16 14:04:49
1,0.064,828000,SELL,2018-11-16 14:04:49
,BookList
0,"[(0.062, 2692000, 10), (0.063, 1904000, 7), (0.064, 244000, 1)],0.06458,[(0.067, 1020000, 4), (0.068, 1528000, 5), (0.069, 8420000, 6)]"
,BookList
0,"[(0.062, 2692000, 10), (0.063, 1904000, 7), (0.064, 244000, 1)],0.06476,[(0.066, 400000, 1), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.062, 2692000, 10), (0.063, 1904000, 7), (0.064, 244000, 1)],0.06476,[(0.066, 400000, 1), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2692000, 10), (0.063, 1904000, 7)],0.06528,[(0.066, 600000, 2), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2692000, 10), (0.063, 1804000, 6)],0.06525,[(0.066, 600000, 2), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2792000, 11), (0.063, 1804000, 6)],0.06525,[(0.066, 600000, 2), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2792000, 11), (0.063, 1820000, 7)],0.06526,[(0.066, 600000, 2), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2792000, 11), (0.063, 1820000, 7)],0.06526,[(0.066, 600000, 2), (0.067, 620000, 3), (0.068, 1528000, 5)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2792000, 11), (0.063, 1820000, 7)],0.0648,[(0.065, 200000, 1), (0.066, 600000, 2), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6288000, 17), (0.062, 2792000, 11), (0.063, 1820000, 7)],0.0648,[(0.065, 200000, 1), (0.066, 600000, 2), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6388000, 18), (0.062, 2792000, 11), (0.063, 1820000, 7)],0.0648,[(0.065, 200000, 1), (0.066, 600000, 2), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6388000, 18), (0.062, 2792000, 11), (0.063, 1820000, 7)],0.0648,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6388000, 18), (0.062, 2792000, 11), (0.063, 1720000, 7)],0.06479,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,price,volume,type,time
0,0.063,100000,SELL,2018-11-16 14:05:04
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1720000, 7)],0.06479,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1848000, 8)],0.0648,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1848000, 8)],0.0648,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1848000, 8)],0.0648,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1848000, 8)],0.0648,[(0.065, 200000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1848000, 8)],0.064,[(0.064, 4000, 1), (0.065, 200000, 1), (0.066, 720000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1912000, 9)],0.064,[(0.064, 4000, 1), (0.065, 200000, 1), (0.066, 720000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1912000, 9)],0.065,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,price,volume,type,time
0,0.064,4000,BUY,2018-11-16 14:05:34
1,0.065,196000,BUY,2018-11-16 14:05:34
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1912000, 9)],0.065,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1912000, 9)],0.065,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.061, 6488000, 19), (0.062, 2792000, 11), (0.063, 1912000, 9)],0.065,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1912000, 9), (0.064, 44000, 1)],0.06492,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1912000, 9), (0.064, 204000, 2)],0.06498,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1972000, 10), (0.064, 204000, 2)],0.06498,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1972000, 10), (0.064, 204000, 2)],0.06498,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 620000, 3)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1972000, 10), (0.064, 204000, 2)],0.06498,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1972000, 10), (0.064, 204000, 2)],0.06498,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1972000, 10), (0.064, 204000, 2)],0.06498,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 1972000, 10), (0.064, 364000, 3)],0.06499,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 2052000, 11), (0.064, 364000, 3)],0.06499,[(0.065, 4000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.063, 2052000, 11), (0.064, 364000, 3), (0.065, 436000, 1)],0.06538,[(0.066, 720000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,price,volume,type,time
0,0.065,4000,BUY,2018-11-16 14:06:13
,BookList
0,"[(0.062, 2792000, 11), (0.063, 2052000, 11), (0.064, 364000, 3)],0.06436,[(0.065, 648000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,price,volume,type,time
0,0.065,436000,SELL,2018-11-16 14:06:19
,BookList
0,"[(0.062, 2792000, 11), (0.063, 2052000, 11), (0.064, 364000, 3)],0.06436,[(0.065, 648000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2792000, 11), (0.063, 2052000, 11), (0.064, 864000, 4)],0.06457,[(0.065, 648000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 864000, 4)],0.06459,[(0.065, 596000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,price,volume,type,time
0,0.065,52000,BUY,2018-11-16 14:06:37
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 864000, 4)],0.06459,[(0.065, 596000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 864000, 4)],0.0648,[(0.065, 216000, 1), (0.066, 720000, 3), (0.067, 720000, 4)]"
,price,volume,type,time
0,0.065,152000,BUY,2018-11-16 14:06:45
1,0.065,228000,BUY,2018-11-16 14:06:45
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 704000, 3)],0.06499,[(0.066, 720000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,price,volume,type,time
0,0.065,160000,BUY,2018-11-16 14:07:02
1,0.065,56000,BUY,2018-11-16 14:07:02
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 704000, 3)],0.06499,[(0.066, 720000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 724000, 4)],0.065,[(0.066, 720000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 724000, 4)],0.065,[(0.066, 720000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2052000, 11), (0.064, 724000, 4)],0.06497,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.062, 2740000, 10), (0.063, 2152000, 12), (0.064, 724000, 4)],0.06497,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.062, 2240000, 9), (0.063, 2152000, 12), (0.064, 724000, 4)],0.06497,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.062, 2240000, 9), (0.063, 2152000, 12), (0.064, 824000, 5)],0.06504,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.063, 2152000, 12), (0.064, 824000, 5), (0.065, 60000, 1)],0.06507,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.063, 2024000, 11), (0.064, 824000, 5), (0.065, 60000, 1)],0.06507,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.063, 2024000, 11), (0.064, 824000, 5), (0.065, 80000, 2)],0.06509,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.063, 2024000, 11), (0.064, 824000, 5), (0.065, 80000, 2)],0.06509,[(0.066, 764000, 4), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.063, 2024000, 11), (0.064, 824000, 5), (0.065, 80000, 2)],0.06518,[(0.066, 364000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,price,volume,type,time
0,0.066,400000,BUY,2018-11-16 14:08:26
,BookList
0,"[(0.063, 2024000, 11), (0.064, 824000, 5), (0.065, 80000, 2)],0.06518,[(0.066, 364000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.063, 2024000, 11), (0.064, 324000, 4), (0.065, 80000, 2)],0.06518,[(0.066, 364000, 3), (0.067, 720000, 4), (0.068, 1408000, 4)]"
,BookList
0,"[(0.064, 324000, 4), (0.065, 80000, 2), (0.066, 436000, 1)],0.06638,[(0.067, 720000, 4), (0.068, 1408000, 4), (0.069, 8340000, 4)]"
,price,volume,type,time
0,0.066,364000,BUY,2018-11-16 14:08:38
,BookList
0,"[(0.064, 524000, 5), (0.065, 80000, 2), (0.066, 436000, 1)],0.06638,[(0.067, 720000, 4), (0.068, 1408000, 4), (0.069, 8340000, 4)]"
,BookList
0,"[(0.064, 620000, 6), (0.065, 80000, 2), (0.066, 436000, 1)],0.06638,[(0.067, 720000, 4), (0.068, 1408000, 4), (0.069, 8340000, 4)]"
,BookList
0,"[(0.064, 620000, 6), (0.065, 80000, 2), (0.066, 436000, 1)],0.06638,[(0.067, 720000, 4), (0.068, 1408000, 4), (0.069, 8340000, 4)]"
,BookList
0,"[(0.064, 620000, 6), (0.065, 80000, 2), (0.066, 436000, 1)],0.06638,[(0.067, 720000, 4), (0.068, 1408000, 4), (0.069, 8340000, 4)]"
,BookList
0,"[(0.064, 720000, 7), (0.065, 80000, 2), (0.066, 436000, 1)],0.06638,[(0.067, 720000, 4), (0.068, 1408000, 4), (0.069, 8340000, 4)]"
,BookList
