,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,8",1.03821,"1.04,14","1.05,11","1.06,93","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,8",1.0381,"1.04,15","1.05,11","1.06,93","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,12",1.03878,"1.04,15","1.05,11","1.06,93","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,10",1.03847,"1.04,15","1.05,11","1.06,93","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,10",1.03937,"1.04,15","1.05,11","1.06,21","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,10",1.04007,"1.04,10","1.05,11","1.06,21","1.07,17","1.08,62"
,price,lots,type,time
0,1.04,5,BUY,11:54:07
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,10",1.03828,"1.04,31","1.05,11","1.06,21","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,10",1.03809,"1.04,36","1.05,11","1.06,21","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"0.99,18","1.0,266","1.01,276","1.02,875","1.03,10",1.03806,"1.04,36","1.05,16","1.06,21","1.07,17","1.08,62"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.0,266","1.01,266","1.02,875","1.03,35","1.04,31",1.04807,"1.05,26","1.06,25","1.07,43","1.08,129","1.09,59"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.0,266","1.01,266","1.02,875","1.03,35","1.04,6",1.04558,"1.05,26","1.06,25","1.07,43","1.08,129","1.09,59"
,price,lots,type,time
0,1.04,25,SELL,13:30:37
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.0,266","1.01,266","1.02,875","1.03,35","1.04,1",1.04453,"1.05,26","1.06,25","1.07,43","1.08,129","1.09,59"
,price,lots,type,time
0,1.04,5,SELL,13:31:45
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"1.0,266","1.01,266","1.02,875","1.03,40","1.04,1",1.04472,"1.05,26","1.06,25","1.07,43","1.08,129","1.09,59"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
