,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 417]",0.8561,"[0.86, 228]","[0.87, 400]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 417]",0.8561,"[0.86, 228]","[0.87, 400]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 416]",0.8561,"[0.86, 228]","[0.87, 400]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.85534,"[0.86, 228]","[0.87, 400]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.85536,"[0.86, 225]","[0.87, 403]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.85527,"[0.86, 240]","[0.87, 388]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.8553,"[0.86, 236]","[0.87, 388]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.85533,"[0.86, 231]","[0.87, 388]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.85524,"[0.86, 246]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 266]",0.85522,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 265]",0.85522,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 285]",0.85534,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 186]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 285]",0.85534,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 285]",0.85535,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 284]",0.85534,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 507]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 283]",0.85533,"[0.86, 248]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 283]",0.85533,"[0.86, 249]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 285]",0.85534,"[0.86, 249]","[0.87, 373]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 285]",0.85534,"[0.86, 249]","[0.87, 374]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 284]",0.85533,"[0.86, 249]","[0.87, 374]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 284]",0.85534,"[0.86, 249]","[0.87, 369]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
0,"[0.81, 189]","[0.82, 634]","[0.83, 1169]","[0.84, 473]","[0.85, 284]",0.8553,"[0.86, 254]","[0.87, 369]","[0.88, 524]","[0.89, 1878]","[0.9, 506]"
,Bid5,Bid4,Bid3,Bid2,Bid1,core,Ask1,Ask2,Ask3,Ask4,Ask5
