,time,open,close,repv,dif,dea,macd,bmid,bup,blow,borate
21,2019-09-16 13:30:00,3957.09,3960.04,3958.565,-0.9035478881328345,-0.5790984888587118,-0.6488987985482453,3962.161000000001,3969.5251775901297,3954.796822409872,0.3724
22,2019-09-16 13:35:00,3960.33,3960.38,3960.355,-0.8479091061140025,-0.6331798523325408,-0.42945850756292336,3961.8590000000013,3968.979120933333,3954.7388790666696,0.3601
23,2019-09-16 13:40:00,3960.06,3961.65,3960.855,-0.7073790708395791,-0.6480901077242613,-0.11857792623063546,3961.4585000000006,3967.5591756312647,3955.3578243687366,0.3085
24,2019-09-16 13:45:00,3961.66,3960.19,3960.925,-0.6912584816741401,-0.6567565233066153,-0.06900391673504958,3961.1145000000006,3966.6307934733586,3955.5982065266426,0.2789
25,2019-09-16 13:50:00,3960.57,3961.78,3961.175,-0.5589641520541591,-0.6371387579986141,0.15634921188891004,3961.0485,3966.4959263358223,3955.6010736641774,0.2754
26,2019-09-16 13:55:00,3961.68,3964.13,3962.9049999999997,-0.28278371842452543,-0.5660959791845853,0.5666245215201198,3961.2285,3966.839250114032,3955.6177498859684,0.2837
27,2019-09-16 14:00:00,3963.75,3959.76,3961.755,-0.37661690780487334,-0.5281267216834513,0.30301962775715596,3961.4165000000003,3966.518508995433,3956.3144910045676,0.2579
28,2019-09-16 14:05:00,3960.16,3958.57,3959.365,-0.5312318366586624,-0.5287487071543915,-0.004966259008541751,3961.3765000000008,3966.557990437886,3956.1950095621155,0.2619
29,2019-09-16 14:10:00,3958.63,3958.74,3958.685,-0.6334210763106967,-0.5497091287307622,-0.167423895159869,3961.402500000001,3966.5221499674767,3956.2828500325254,0.2588
30,2019-09-16 14:15:00,3958.56,3954.39,3956.475,-1.0240420211507626,-0.6446697516605865,-0.7587445389803522,3960.982500000001,3966.933587914695,3955.031412085307,0.3009
31,2019-09-16 14:20:00,3954.59,3952.89,3953.74,-1.4278207354605001,-0.8014241420437301,-1.25279318683354,3960.3390000000013,3966.8699881576836,3953.808011842319,0.3304
32,2019-09-16 14:25:00,3952.96,3952.72,3952.84,-1.7395144143110883,-0.9891611889873233,-1.50070645064753,3959.781500000002,3966.9188097541255,3952.6441902458782,0.3611
33,2019-09-16 14:30:00,3952.93,3952.66,3952.795,-1.967608475981251,-1.1849499230686191,-1.565317105825264,3959.225000000002,3966.770294804329,3951.6797051956755,0.3819
34,2019-09-16 14:35:00,3952.22,3947.74,3949.9799999999996,-2.491546061830377,-1.4463751975109103,-2.090341728638933,3958.401500000002,3967.154441821259,3949.6485581787456,0.4432
35,2019-09-16 14:40:00,3947.43,3946.13,3946.7799999999997,-2.9937656219731252,-1.7559537463862778,-2.475623751173695,3957.438000000003,3967.138358322195,3947.7376416778106,0.4914
36,2019-09-16 14:45:00,3946.8,3949.0,3947.9,-3.135472537687747,-2.0319291519581406,-2.2070867714592124,3956.7535000000025,3966.8186148972463,3946.6883851027587,0.5101
37,2019-09-16 14:50:00,3948.77,3952.73,3950.75,-2.9274371973019697,-2.211067966703108,-1.4327384611977232,3956.3860000000022,3966.476411081294,3946.2955889187106,0.5114
38,2019-09-16 14:55:00,3952.29,3955.11,3953.7,-2.549822895748548,-2.278830211446292,-0.5419853686045117,3956.199000000002,3966.2356211550773,3946.1623788449265,0.5087
39,2019-09-16 15:00:00,3955.52,3957.72,3956.62,-2.0256113451969213,-2.2281797055893793,0.4051367207849159,3956.174500000002,3966.1928273632834,3946.1561726367204,0.5078
40,2019-09-17 09:35:00,3947.16,3937.77,3942.465,-3.1209454298814308,-2.406751839494162,-1.4283871807745374,3955.2050000000017,3968.1477768923146,3942.262223107689,0.6566
41,2019-09-17 09:40:00,3937.52,3933.87,3935.6949999999997,-4.242444417463048,-2.773921590435917,-2.9370456540542618,3953.8965000000017,3969.74618905556,3938.046810944443,0.805
42,2019-09-17 09:45:00,3932.84,3929.65,3931.245,-5.397159778341575,-3.2986049361151992,-4.197109684452751,3952.3600000000015,3971.2329848697755,3933.4870151302275,0.9596
43,2019-09-17 09:50:00,3929.74,3929.16,3929.45,-6.277331235010934,-3.8943826331175293,-4.765897203786809,3950.7355000000016,3971.7169770189034,3929.7540229810998,1.0678
44,2019-09-17 09:55:00,3928.94,3930.94,3929.94,-6.756783414729398,-4.466887725553558,-4.579791378351679,3949.273000000002,3971.519241172743,3927.026758827261,1.133
45,2019-09-17 10:00:00,3931.14,3925.6,3928.37,-7.4694390846307215,-5.067418922827138,-4.8040403236071665,3947.464000000002,3971.258243797499,3923.6697562025056,1.2129
46,2019-09-17 10:05:00,3924.89,3927.21,3926.05,-7.8168304758560225,-5.617316562341846,-4.399027827028354,3945.618000000002,3969.69508375417,3921.5409162458345,1.2279
47,2019-09-17 10:10:00,3927.13,3930.56,3928.8450000000003,-7.738399854336876,-6.041542681299438,-3.3937143460748764,3944.158000000002,3968.1655361852117,3920.1504638147926,1.2248
48,2019-09-17 10:15:00,3930.44,3932.97,3931.705,-7.4003344241905324,-6.313305878295106,-2.1740570917908535,3942.878000000002,3966.374544516387,3919.381455483617,1.199
49,2019-09-17 10:20:00,3932.61,3929.04,3930.825,-7.358256112575418,-6.522298907999362,-1.6719144091521123,3941.3930000000014,3964.4179238869533,3918.3680761130495,1.1752
50,2019-09-17 10:25:00,3928.65,3928.72,3928.685,-7.266254911957276,-6.671091807705527,-1.1903262085034978,3940.1095000000014,3962.9449954309935,3917.2740045690093,1.1659
51,2019-09-17 10:30:00,3928.33,3933.53,3930.9300000000003,-6.733966226744087,-6.68366680637812,-0.10059884073193359,3939.1415000000015,3961.3279940187062,3916.955005981297,1.1328
52,2019-09-17 10:35:00,3933.71,3929.91,3931.81,-6.524337342263607,-6.651800680693243,0.25492667685927195,3938.0010000000016,3959.585461174894,3916.416538825109,1.1023
53,2019-09-17 10:40:00,3929.7,3925.86,3927.7799999999997,-6.603985461380034,-6.642237580924657,0.07650423908924608,3936.6610000000014,3957.73519564551,3915.586804354493,1.0764
54,2019-09-17 10:45:00,3925.58,3926.08,3925.83,-6.573639365537019,-6.62851787368273,0.10975701629142165,3935.5780000000013,3956.4804487107426,3914.67555128926,1.0679
55,2019-09-17 10:50:00,3926.0,3926.27,3926.135,-6.459837283759498,-6.594781629475809,0.2698886914326213,3934.5850000000014,3955.2625082485383,3913.9074917514645,1.0566
56,2019-09-17 10:55:00,3925.69,3923.23,3924.46,-6.536642949857196,-6.583153858748362,0.09302181778233098,3933.2965000000013,3953.39544501028,3913.1975549897224,1.0272
57,2019-09-17 11:00:00,3925.21,3927.21,3926.21,-6.20809396409004,-6.508141700198261,0.6000954722164433,3932.0205000000014,3950.0594467249975,3913.9815532750054,0.9218
58,2019-09-17 11:05:00,3926.63,3925.48,3926.0550000000003,-6.016498834922459,-6.409812938782617,0.7866282077203159,3930.5390000000016,3945.1311635782586,3915.9468364217446,0.7453
59,2019-09-17 11:10:00,3925.31,3928.87,3927.09,-5.5297975657422285,-6.233809594450198,1.4080240574159397,3929.096500000001,3936.1120624750965,3922.0809375249055,0.3577
60,2019-09-17 11:15:00,3928.71,3929.7,3929.205,-5.019773217749389,-5.991002021428819,1.9424576073588593,3928.6930000000007,3934.4176359571566,3922.9683640428448,0.2919
61,2019-09-17 11:20:00,3929.3,3925.89,3927.5950000000003,-4.864488500353673,-5.765699096237323,1.8024211917672996,3928.294000000001,3933.596152095326,3922.9918479046755,0.2703
62,2019-09-17 11:25:00,3925.37,3923.39,3924.38,-4.8853157268458745,-5.589622284202525,1.408613114713301,3927.981000000001,3933.6710093423176,3922.2909906576847,0.2901
63,2019-09-17 11:30:00,3923.45,3920.34,3921.895,-5.0875618842587755,-5.489210141184051,0.803296513850551,3927.540000000001,3934.139716102337,3920.940283897665,0.3366
64,2019-09-17 13:05:00,3918.04,3917.42,3917.73,-5.419446524882915,-5.475257410917207,0.11162177206858459,3926.8640000000005,3934.6588306757117,3919.0691693242893,0.3978
65,2019-09-17 13:10:00,3916.5,3913.61,3915.0550000000003,-5.9198056899767835,-5.564167102447215,-0.7112771750591378,3926.2645,3936.0569771877977,3916.472022812203,0.5001
66,2019-09-17 13:15:00,3913.47,3910.38,3911.925,-6.5005599312248705,-5.751445728391776,-1.4982284056661896,3925.4230000000002,3937.4995176228326,3913.346482377168,0.6172
67,2019-09-17 13:20:00,3910.76,3910.13,3910.445,-6.901240670360039,-5.981404775910219,-1.83967178889964,3924.401500000001,3938.0077575000537,3910.795242499948,0.6958
68,2019-09-17 13:25:00,3910.14,3910.45,3910.295,-7.111030183976254,-6.2073299039935295,-1.8074005599654495,3923.2755000000006,3937.604243985793,3908.9467560142084,0.7331
69,2019-09-17 13:30:00,3910.31,3903.09,3906.7,-7.778919478699663,-6.52164787065592,-2.5145432160874854,3921.9780000000005,3938.621577044673,3905.334422955328,0.8524
70,2019-09-17 13:35:00,3903.14,3906.93,3905.035,-7.90834293452599,-6.798986919938949,-2.218712029174082,3920.8885,3938.4985369406904,3903.2784630593096,0.9023
71,2019-09-17 13:40:00,3906.36,3907.07,3906.715,-7.908434224153098,-7.020876404149468,-1.7751156400072592,3919.5655000000006,3937.152429925669,3901.9785700743323,0.9014
72,2019-09-17 13:45:00,3907.01,3903.33,3905.17,-8.115672902772076,-7.239835722321276,-1.7516743609015997,3918.2365000000004,3936.534808549954,3899.938191450047,0.9384
73,2019-09-17 13:50:00,3903.14,3897.23,3900.185,-8.670588994554691,-7.525986396054476,-2.289205197000431,3916.8050000000003,3936.9758747820597,3896.634125217941,1.0353
74,2019-09-17 13:55:00,3897.32,3897.78,3897.55,-8.962731588391762,-7.813335450015763,-2.298792276751998,3915.3900000000003,3936.7564045198324,3894.0235954801683,1.0974
75,2019-09-17 14:00:00,3897.83,3897.96,3897.895,-9.07510600999376,-8.06568957289689,-2.018832874193741,3913.9745000000003,3936.0454053304366,3891.903594669564,1.1342
76,2019-09-17 14:05:00,3897.91,3889.26,3893.585,-9.751980153523164,-8.402947700660494,-2.6980649057253387,3912.2760000000003,3936.4738132113284,3888.078186788672,1.2447
77,2019-09-17 14:10:00,3889.43,3892.8,3891.115,-9.889358925901888,-8.700229953915839,-2.3782579439720983,3910.5555,3935.17203314767,3885.93896685233,1.267
78,2019-09-17 14:15:00,3892.41,3897.68,3895.045,-9.495790803859563,-8.859342127418671,-1.2728973528817846,3909.1655,3933.3697662398663,3884.961233760134,1.246
79,2019-09-17 14:20:00,3897.69,3892.55,3895.12,-9.487624255723858,-8.984998555299866,-1.0052514008479854,3907.3495000000003,3930.7661890328877,3883.932810967113,1.2058
80,2019-09-17 14:25:00,3892.34,3887.98,3890.16,-9.736967044761514,-9.135392255317976,-1.203149578887075,3905.2635,3927.7098151588475,3882.8171848411525,1.1562
81,2019-09-17 14:30:00,3887.83,3889.07,3888.45,-9.734519019564686,-9.255217609522282,-0.9586028200848098,3903.4225000000006,3924.7580022883117,3882.0869977116895,1.0992
82,2019-09-17 14:35:00,3888.68,3880.07,3884.375,-10.338465132451347,-9.471867116067962,-1.7331960327667701,3901.256500000001,3922.8509654459085,3879.662034554093,1.1132
83,2019-09-17 14:40:00,3879.62,3880.57,3880.0950000000003,-10.653960078810996,-9.708285710327532,-1.891348736966929,3899.2680000000014,3920.7876024224634,3877.7483975775394,1.1099
84,2019-09-17 14:45:00,3880.87,3887.77,3884.3199999999997,-10.206109847358675,-9.8078505383102,-0.7965186180969503,3897.785500000002,3918.0907800755667,3877.480219924437,1.0473
85,2019-09-17 14:50:00,3887.77,3894.6,3891.185,-9.194735933622269,-9.685227616804664,0.9809833663647893,3896.835000000002,3915.7537153230214,3877.9162846769823,0.9757
86,2019-09-17 14:55:00,3894.96,3893.69,3894.325,-8.370067281609408,-9.422195548790988,2.1042565343631594,3896.000500000002,3913.8454798041457,3878.155520195858,0.9203
87,2019-09-17 15:00:00,3893.61,3891.22,3892.415,-7.8253940351050915,-9.102835245107137,2.554882420004091,3895.0550000000017,3911.7121413482196,3878.3978586517837,0.859
88,2019-09-18 09:35:00,3902.99,3907.74,3905.365,-5.9929315073472935,-8.48085449608019,4.9758459774657915,3894.9195000000022,3911.0862149610375,3878.752785038967,0.8336
89,2019-09-18 09:40:00,3907.55,3913.21,3910.38,-4.052997530075572,-7.595283101199215,7.084571142247285,3895.4255000000026,3913.2204566776027,3877.6305433224024,0.9178
90,2019-09-18 09:45:00,3913.42,3906.2,3909.81,-3.045658935022402,-6.68535826658285,7.279398663120896,3895.389000000003,3913.0873316489938,3877.690668351012,0.9128
91,2019-09-18 09:50:00,3906.78,3904.02,3905.4,-2.3954960536184444,-5.827385822948247,6.863779538659605,3895.2365000000027,3912.5596226977086,3877.913377302297,0.8934
92,2019-09-18 09:55:00,3903.69,3908.83,3906.26,-1.4753856597149024,-4.956985789456128,6.963200259482452,3895.511500000003,3913.5360227982637,3877.486977201742,0.9297
93,2019-09-18 10:00:00,3908.83,3912.09,3910.46,-0.4778096895688577,-4.0611505687825495,7.166681758427384,3896.2545000000027,3915.7429510739835,3876.766048926022,1.0054
94,2019-09-18 10:05:00,3912.4,3913.16,3912.7799999999997,0.39450943301790176,-3.1700185678684836,7.129056001772771,3897.023500000003,3917.9277441170484,3876.1192558829575,1.0786
95,2019-09-18 10:10:00,3913.12,3910.53,3911.825,0.8637689068541476,-2.363261072522738,6.4540599587537715,3897.6520000000028,3919.4130880145926,3875.890911985413,1.1229
96,2019-09-18 10:15:00,3910.62,3908.95,3909.785,1.0956025675891397,-1.671488344225135,5.534181823628549,3898.636500000003,3920.5798378212326,3876.693162178773,1.1321
97,2019-09-18 10:20:00,3909.03,3903.83,3906.4300000000003,0.856519054578257,-1.1658868643035303,4.044811837763575,3899.188000000003,3921.0680438756394,3877.3079561243662,1.1286
98,2019-09-18 10:25:00,3903.0,3907.83,3905.415,0.9783852200603178,-0.7370324473215618,3.430835334763759,3899.695500000003,3921.8967635723834,3877.4942364276226,1.1451
99,2019-09-18 10:30:00,3907.83,3907.78,3907.8050000000003,1.058726508467771,-0.37788065609053473,2.8732143291166117,3900.457000000003,3922.6710771868443,3878.242922813162,1.1456
100,2019-09-18 10:35:00,3907.16,3913.14,3910.1499999999996,1.5370168091722007,0.005098837024423715,3.063835944295554,3901.715000000003,3923.8032988790064,3879.6267011209993,1.1387
101,2019-09-18 10:40:00,3913.44,3911.76,3912.6000000000004,1.784181391493803,0.3609153479646874,2.846532087058231,3902.8495000000025,3924.5302248616417,3881.1687751383633,1.1172
102,2019-09-18 10:45:00,3910.71,3911.18,3910.9449999999997,1.911242049320208,0.6709806882681301,2.4805227221041557,3904.4050000000016,3923.5160643070244,3885.2939356929787,0.9838
103,2019-09-18 10:50:00,3911.45,3910.23,3910.84,1.9132489999178688,0.919434350618808,1.9876292985981217,3905.8880000000013,3921.4929473936227,3890.28305260638,0.8023
104,2019-09-18 10:55:00,3910.29,3916.03,3913.16,2.3555620841743803,1.2066598973490947,2.297804373650571,3907.301000000001,3920.999714346123,3893.602285653879,0.7037
105,2019-09-18 11:00:00,3916.09,3919.16,3917.625,2.924877477910286,1.5503034134796831,2.7491481288612056,3908.529000000001,3921.831322551456,3895.2266774485456,0.683
106,2019-09-18 11:05:00,3918.85,3919.53,3919.19,3.367095993283783,1.9136619294560255,2.9068681276555153,3909.821000000001,3922.029381762665,3897.612618237337,0.6265
107,2019-09-18 11:10:00,3919.85,3919.05,3919.45,3.636907706020338,2.258311084780667,2.7571932424793424,3911.2125000000005,3920.4851374491277,3901.9398625508734,0.4753
108,2019-09-18 11:15:00,3919.03,3917.94,3918.485,3.7183220913634614,2.55031328610521,2.336017610516503,3911.7225000000008,3921.3077142166335,3902.137285783368,0.4913
109,2019-09-18 11:20:00,3918.11,3913.88,3915.995,3.415921426105342,2.723434914109023,1.3849730239926386,3911.7560000000003,3921.3677502650503,3902.1442497349503,0.4926
110,2019-09-18 11:25:00,3913.59,3912.72,3913.1549999999997,3.0475505020549463,2.7882580316993417,0.5185849407112091,3912.082000000001,3921.335925710337,3902.8280742896645,0.4742
111,2019-09-18 11:30:00,3912.78,3913.85,3913.315,2.814337904302647,2.793474006220076,0.04172779616514255,3912.573500000001,3921.0347485702896,3904.112251429712,0.4335
112,2019-09-18 13:05:00,3914.4,3912.18,3913.29,2.4663501198519953,2.728049228945727,-0.5233982181874639,3912.7410000000004,3921.0209107546557,3904.461089245345,0.4241
113,2019-09-18 13:10:00,3911.8,3909.43,3910.615,1.946261727606725,2.571691728676526,-1.2508600021396026,3912.608,3921.016398307945,3904.1996016920552,0.4307
114,2019-09-18 13:15:00,3909.21,3908.36,3908.785,1.4312609066150799,2.343605564262602,-1.8246893152950445,3912.368,3920.981567266378,3903.754432733622,0.4413
115,2019-09-18 13:20:00,3908.27,3910.03,3909.15,1.1446628479334322,2.1038170209953932,-1.918308346123922,3912.343,3920.9818939350384,3903.7041060649613,0.4426
116,2019-09-18 13:25:00,3910.14,3909.92,3910.0299999999997,0.8983017825794377,1.8627139733110964,-1.9288243814633175,3912.3915,3920.9607996090267,3903.8222003909736,0.439
117,2019-09-18 13:30:00,3909.22,3910.3,3909.76,0.7253570742118427,1.6352425934904113,-1.8197710385571373,3912.715,3920.3623359654334,3905.067664034567,0.3917
118,2019-09-18 13:35:00,3910.48,3913.09,3911.785,0.804135278981903,1.4690211305882217,-1.3297717032126375,3912.978,3920.271577852777,3905.684422147223,0.3735
119,2019-09-18 13:40:00,3912.57,3910.85,3911.71,0.6780186770852197,1.3108206398872497,-1.26560392560406,3913.1315000000004,3920.0857906861274,3906.1772093138734,0.3561
120,2019-09-18 13:45:00,3910.41,3913.69,3912.05,0.7980163749834901,1.2082597869063052,-0.8204868238456302,3913.1590000000006,3920.1177805949187,3906.2002194050824,0.3563
121,2019-09-18 13:50:00,3913.58,3910.93,3912.255,0.6627834073192389,1.099164510988728,-0.8727622073389782,3913.1175000000003,3920.121164830103,3906.1138351698974,0.3586
122,2019-09-18 13:55:00,3911.69,3913.1,3912.395,0.7223715428976902,1.02380591737043,-0.6028687489454794,3913.2135000000007,3920.157726757743,3906.2692732422584,0.3555
123,2019-09-18 14:00:00,3913.19,3916.12,3914.6549999999997,1.0017207629748555,1.0193888864913108,-0.035336247032910606,3913.5080000000007,3920.4189786038555,3906.597021396146,0.3538
124,2019-09-18 14:05:00,3916.32,3916.23,3916.275,1.2179425880244708,1.0590996267979733,0.3176859224529949,3913.518000000001,3920.444904374273,3906.591095625729,0.3546
125,2019-09-18 14:10:00,3916.31,3914.9,3915.605,1.2673763982256787,1.10075498108354,0.3332428342842775,3913.3050000000003,3919.7463940955763,3906.8636059044243,0.3297
126,2019-09-18 14:15:00,3914.63,3918.93,3916.7799999999997,1.613127896831429,1.2032295642331683,0.8197966651965216,3913.275,3919.5988379419127,3906.9511620580874,0.3237
127,2019-09-18 14:20:00,3918.73,3915.95,3917.34,1.6279231139760668,1.2881682741817813,0.6795096795885711,3913.12,3918.9830223928216,3907.256977607178,0.3001
128,2019-09-18 14:25:00,3914.55,3912.56,3913.5550000000003,1.350547735877626,1.300644166520954,0.09980713871334412,3912.8509999999997,3918.2588963708336,3907.4431036291658,0.2768
129,2019-09-18 14:30:00,3911.88,3910.64,3911.26,0.9646840325899575,1.2334521397347378,-0.5375362142895606,3912.6889999999994,3918.1608452578716,3907.217154742127,0.2801
130,2019-09-18 14:35:00,3910.04,3906.05,3908.045,0.2852360751030574,1.0438089268083635,-1.5171457034106122,3912.355499999999,3918.5805951377033,3906.130404862295,0.3187
131,2019-09-18 14:40:00,3905.68,3906.12,3905.8999999999996,-0.24476142384446575,0.786094856677756,-2.061712561044444,3911.9689999999987,3918.739390333129,3905.1986096668684,0.3467
132,2019-09-18 14:45:00,3906.53,3907.67,3907.1000000000004,-0.5335695240623863,0.5221619805296935,-2.1114630091841597,3911.743499999999,3918.779516441723,3904.7074835582753,0.3604
133,2019-09-18 14:50:00,3908.12,3904.9,3906.51,-0.9747248381358986,0.22278461679654424,-2.3950189098648855,3911.516999999999,3919.1342438723136,3903.899756127684,0.3902
134,2019-09-18 14:55:00,3905.01,3908.91,3906.96,-0.9893742807566923,-0.019647162714123055,-1.9394542360851386,3911.544499999999,3919.117597746197,3903.971402253801,0.388
135,2019-09-18 15:00:00,3908.92,3910.08,3909.5,-0.896245925167932,-0.1949669152048964,-1.4025580199260712,3911.5469999999996,3919.118025377248,3903.975974622751,0.3879
136,2019-09-19 09:35:00,3923.96,3917.68,3920.8199999999997,-0.20681550126437287,-0.1973366324167918,-0.018957737695162125,3911.934999999999,3919.9379954918063,3903.9320045081918,0.41
137,2019-09-19 09:40:00,3917.05,3914.89,3915.9700000000003,0.11313420279020647,-0.13524246537538953,0.496753336331192,3912.164499999999,3920.2330627103156,3904.0959372896823,0.4133
138,2019-09-19 09:45:00,3915.71,3913.64,3914.675,0.2628046890067708,-0.0556330344989548,0.6368754470114512,3912.191999999999,3920.2775754604163,3904.106424539582,0.4142
139,2019-09-19 09:50:00,3913.84,3910.56,3912.2,0.1313796944814385,-0.018230488702875143,0.29922036636862726,3912.177499999999,3920.274241059787,3904.0807589402107,0.4148
140,2019-09-19 09:55:00,3910.0,3910.82,3910.41,0.04765457678649909,-0.005053475605000015,0.10541610478299822,3912.0339999999987,3920.1195957694613,3903.948404230536,0.4142
141,2019-09-19 10:00:00,3910.41,3901.67,3906.04,-0.7483874550293876,-0.15372027148988007,-1.189334367079015,3911.570999999999,3920.8893054705172,3902.252694529481,0.4776
142,2019-09-19 10:05:00,3901.76,3898.75,3900.255,-1.5964692106081202,-0.44227005931353197,-2.3083983025891763,3910.853499999999,3921.7519832841317,3899.955016715866,0.5589
143,2019-09-19 10:10:00,3898.43,3903.12,3900.7749999999996,-1.8941281713005083,-0.7326416817109302,-2.322972979179156,3910.2034999999987,3921.327787842364,3899.0792121576333,0.5706
144,2019-09-19 10:15:00,3903.57,3909.77,3906.67,-1.5752738505707384,-0.9011681154828933,-1.3482114701756902,3909.8804999999993,3920.637080311594,3899.1239196884044,0.5517
145,2019-09-19 10:20:00,3909.52,3907.64,3908.58,-1.4774198264799452,-1.0164184576823043,-0.9220027375952817,3909.5174999999995,3920.0484886075533,3898.9865113924457,0.5402
146,2019-09-19 10:25:00,3907.5,3911.05,3909.275,-1.1118971474274986,-1.0355141956313434,-0.15276590359231035,3909.1235,3918.7199012443157,3899.5270987556846,0.4922
147,2019-09-19 10:30:00,3911.08,3915.09,3913.085,-0.4905719860234967,-0.9265257537097735,0.8719075353725536,3909.0805,3918.5550408998515,3899.6059591001485,0.4859
148,2019-09-19 10:35:00,3915.34,3914.21,3914.775,-0.06838700516436802,-0.7548980040006918,1.3730219976726477,3909.1630000000005,3918.792577462437,3899.533422537564,0.4939
149,2019-09-19 10:40:00,3914.4,3915.84,3915.12,0.393191324621057,-0.5252801382763415,1.836942925794797,3909.4230000000002,3919.491297509343,3899.3547024906575,0.5164
150,2019-09-19 10:45:00,3915.93,3911.34,3913.635,0.39137454252841053,-0.34194920211539065,1.4666474892876025,3909.6875,3919.660188757423,3899.714811242577,0.5115
151,2019-09-19 10:50:00,3911.16,3911.94,3911.55,0.4333539020767603,-0.18688858127696023,1.2404849667074411,3909.9785,3919.85203778647,3900.10496221353,0.5063
152,2019-09-19 10:55:00,3911.69,3913.77,3912.73,0.6072870618440902,-0.028053452652749916,1.2706810289936803,3910.2835000000005,3920.2333516783347,3900.3336483216663,0.5102
153,2019-09-19 11:00:00,3913.76,3913.37,3913.565,0.7047301901429819,0.11850327590639659,1.1724538284731705,3910.707000000001,3920.410013313823,3901.0039866861785,0.4975
154,2019-09-19 11:05:00,3913.27,3916.1,3914.685,0.9908198378302586,0.2929665882911691,1.395706499078179,3911.066500000001,3921.0187613669254,3901.114238633076,0.5102
155,2019-09-19 11:10:00,3916.01,3915.52,3915.7650000000003,1.1574051836537365,0.4658543073636827,1.3831017525801075,3911.3385000000007,3921.4729275667187,3901.204072433283,0.5196
156,2019-09-19 11:15:00,3915.98,3913.96,3914.9700000000003,1.1502871541702007,0.6027408767249863,1.0950925548904287,3911.1525000000015,3920.9270337753846,3901.3779662246184,0.5011
157,2019-09-19 11:20:00,3913.26,3912.55,3912.905,1.0191235693391718,0.6860174152478234,0.6662123081826967,3911.035500000002,3920.6767763404805,3901.394223659523,0.4942
158,2019-09-19 11:25:00,3912.88,3911.04,3911.96,0.7842908325287681,0.7056720987040125,0.1572374676495112,3910.9055000000017,3920.46870905179,3901.3422909482133,0.4903
159,2019-09-19 11:30:00,3910.79,3910.64,3910.715,0.559458587849349,0.6764293965330799,-0.23394161736746177,3910.9095000000016,3920.472167487344,3901.346832512659,0.4902
160,2019-09-19 13:05:00,3910.62,3906.19,3908.4049999999997,0.021947992487639567,0.5455331157239919,-1.0471702464727046,3910.6780000000012,3920.4711847408407,3900.8848152591618,0.5021
161,2019-09-19 13:10:00,3905.94,3906.54,3906.24,-0.3715085142916905,0.3621247897208554,-1.4672666080250918,3910.9215000000013,3919.9867471734424,3901.85625282656,0.4647
