,time,open,close,high,low,dif,dea,macd,bmid,bup,blow
0,2019-05-21 13:25:00,4247.92,4247.72,4248.39,4244.78,0.0,0.0,0.0,,,
1,2019-05-21 13:30:00,4247.58,4246.45,4247.88,4244.38,-0.028493589743447956,-0.01582977207969331,-0.02532763532750929,,,
2,2019-05-21 13:35:00,4245.75,4250.54,4251.78,4245.75,0.09052416633130633,0.027757907596945883,0.1255325174687209,,,
3,2019-05-21 13:40:00,4250.1,4247.14,4250.1,4244.4,0.01968155248050607,0.025022014942325355,-0.01068092492363857,,,
4,2019-05-21 13:45:00,4246.52,4241.37,4247.67,4238.87,-0.24882918968432932,-0.05644252712890699,-0.38477332511084467,,,
5,2019-05-21 13:50:00,4239.95,4244.27,4244.84,4239.37,-0.28155770056582696,-0.11746125529183309,-0.3281928905479877,,,
6,2019-05-21 13:55:00,4244.29,4245.43,4247.14,4243.71,-0.24514712529799,-0.14977514264134478,-0.1907439653132904,,,
7,2019-05-21 14:00:00,4246.07,4251.33,4253.95,4246.06,0.06381179375603097,-0.0984461853218262,0.3245159581557143,,,
8,2019-05-21 14:05:00,4251.68,4248.51,4253.34,4247.05,0.13687864705298125,-0.04408498159073215,0.3619272572874268,,,
9,2019-05-21 14:10:00,4247.6899,4244.06,4248.31,4241.84,-0.04249769753005239,-0.04372933781942662,0.00246328057874845,,,
10,2019-05-21 14:15:00,4243.4799,4237.24,4243.4799,4234.46,-0.5348612929456067,-0.15118620330443858,-0.7673501792823363,,,
11,2019-05-21 14:20:00,4236.05,4240.92,4241.88,4236.05,-0.6864149933408044,-0.26613090077550094,-0.8405681851306068,,,
12,2019-05-21 14:25:00,4241.5,4239.4399,4242.26,4236.7,-0.8733138860889085,-0.3946319158510095,-0.957363940475798,,,
13,2019-05-21 14:30:00,4238.9799,4240.22,4241.06,4237.58,-0.9566560637022121,-0.512207786916548,-0.8888965535713282,,,
14,2019-05-21 14:35:00,4239.7299,4240.2,4245.87,4238.39,-1.0084893924931748,-0.6150837336196667,-0.7868113177470162,,,
15,2019-05-21 14:40:00,4240.06,4238.74,4242.04,4236.01,-1.1236931058811024,-0.7197517508429822,-0.8078827100762405,,,
